1,-1.45884585566227e-09,-3.49451596641454e-07,1.80665404602405e-09,-0.0213401519619778,-0.000643854130724605,-0.0069755990913839,2.7e-07,7.17297231127052e-17,1
1,1.05806727766848e-09,3.9957290802366e-07,1.1161219404954e-09,-0.00628878917430833,-0.003339195570247,0.00740725247517547,3e-07,9.83946819104324e-17,2
2,2.38553113048794e-07,1.37221269618322e-06,-2.38878794347029e-07,0.93438732638103,-0.356293100673787,-0.490535130881638,1.04595506179581e-08,1.27020424909943e-20,3
2,3.46654164163541e-07,-1.04758554027947e-06,4.04545239300599e-07,1.19090473969457,1.61941490904983,-0.0907397192506626,9.18596473195931e-09,8.60416646857572e-21,4
2,9.13155248879707e-07,1.54133461384793e-06,-6.06628522405545e-08,0.786753730279583,0.218861955772854,0.180444939950468,1.16715545237731e-08,1.76490199002404e-20,5
2,3.76530039062888e-07,6.06871010670436e-07,1.46147611105209e-06,-0.30360287333366,-0.96098697088957,0.465154892079135,1.06018223578054e-08,1.32274476746028e-20,6
3,9.59855015660783e-07,-1.50380752350372e-06,1.29615097238541e-06,0.0843494440214569,-0.062167389704229,0.0948249237721885,3.55220232489482e-08,9.70671402763481e-19,7
3,1.5234172912627e-06,-8.91320433445864e-07,6.60729424350872e-07,0.0284022782617024,-0.145632687790371,0.00714415422476321,3.09820527831767e-08,6.44035372542758e-19,8
2,6.38469625878722e-07,1.52779844215737e-06,7.22320284085445e-07,-0.160881270943992,-0.061906484587514,-1.04524611361837,1.2155888144435e-08,1.99385957708434e-20,9
3,-9.99580476511359e-08,-9.36886444888467e-07,8.86638494184759e-07,0.104064195487447,-0.0623685595885637,-0.0246649513260429,3.61911367741897e-08,1.02656351815603e-18,10
2,-2.75710641528761e-07,-7.59090923852838e-07,-5.75713238353916e-07,1.77620682522648,0.598147078424268,0.269421552156363,7.98857081182546e-09,5.65902680197533e-21,11
2,1.02182096501944e-06,5.50236041218126e-07,3.57249169847698e-07,-0.882175460952896,0.451625124648131,-0.219064367661061,8.60815446232139e-09,7.08051157337165e-21,12
3,-2.59246369574811e-07,1.04296884393742e-06,-9.72516249519512e-09,0.0497087214796434,0.0274454466994137,0.0459372723808206,3.44764156635232e-08,8.87453234812835e-19,13
2,1.47164761212507e-06,-2.39134023993257e-07,1.44164337344121e-06,-0.199026988946141,0.395771582231764,0.244800526841051,9.72233893118799e-09,1.02010941101164e-20,14
3,-1.00668228349039e-06,9.91696142435842e-07,-6.36128158273488e-07,0.0942222166004275,0.0678670158388906,0.00337870784238584,3.22873416664917e-08,7.28913545339481e-19,15
2,1.12981399357079e-06,1.23527534624084e-06,-3.15503572380725e-07,0.0177051479206421,-0.999590327817371,1.59461157367656,7.99103586962522e-09,5.6642670884308e-21,16
3,1.37977701325337e-06,1.09457336869167e-06,-2.84661279154944e-07,0.0297426651916472,-0.0838116751868411,0.00363938519513969,3.25736434082335e-08,7.48476493628032e-19,17
2,6.8954142875947e-07,-1.22128676279179e-07,-1.40639902622149e-06,0.407569750395198,-0.0961711209071494,0.762644532036213,1.05416499686355e-08,1.30034998757985e-20,18
3,1.50924375031962e-06,-3.79230051275811e-08,-7.73176115025963e-08,-0.00720773840738922,-0.0837370171547988,-0.0142291859928894,3.38353862314341e-08,8.38865951652259e-19,19
3,-1.04074634998258e-06,6.74536061794502e-07,-6.08794381876594e-07,0.144838879174119,0.0766310185184228,-0.0963342697413139,3.52691575939112e-08,9.50089267763401e-19,20
2,-6.8555510649749e-07,9.38200280497603e-08,-2.67723803898412e-07,0.376805256300387,-1.2132974332116,-0.026620004604004,1.02933055348231e-08,1.21059555638551e-20,21
2,-5.51593687596823e-07,-4.91192583258586e-07,-1.54572474126988e-06,-0.415328427104597,-0.352374861116586,-0.549150230286383,1.0662177384837e-08,1.34546434639949e-20,22
3,1.19841815933048e-06,1.23653285732034e-06,-7.7233577542888e-07,-0.0958120075381033,-0.0247467547275972,-0.0235808183397328,3.28585468137968e-08,7.68288283650721e-19,23
2,7.15287248858369e-07,-7.42489663382062e-07,5.07163340151772e-07,0.0350402833110474,0.554044423060826,1.32899064057145,9.31508905933066e-09,8.97212917293945e-21,24
2,-1.41653100857398e-06,-9.16271734711055e-08,-1.11552309765972e-07,-0.226379926654647,0.209846200398974,0.599867206774952,1.31636225886498e-08,2.53198279302256e-20,25
2,1.52821159637849e-06,-1.14073653180359e-06,-1.2336214717396e-06,-0.765868452202667,-1.14874205841789,-1.11740506122586,8.55058930337835e-09,6.93941123283699e-21,26
2,-7.22146967692692e-07,-8.8955041412373e-07,-1.53424476441873e-07,1.72275729895678,-0.836423968066669,-0.403709985391733,9.82385475069197e-09,1.052398647222e-20,27
2,-5.75991643829142e-07,-3.25325879514886e-07,-8.19198894105351e-07,-0.0691284565561475,-1.91970387598799,-1.42009508164894,1.03323999921535e-08,1.22444170797035e-20,28
2,-2.05827673145119e-07,1.48765994701407e-06,-6.69288267043033e-07,1.35023680985077,-0.231012034870693,0.317799612898976,1.10407682495948e-08,1.49393728076555e-20,29
3,2.3617248130096e-07,-4.28972841926288e-07,-8.87858641697753e-07,0.0414039462960057,0.0215885746731172,-0.0114101264522339,3.72491088022989e-08,1.11924925013063e-18,30
3,-1.00912196454011e-06,4.7594788687643e-07,-2.4265029049777e-07,-0.140162972412051,0.0227302367407297,-0.127833576694918,3.22837866680581e-08,7.28672800724877e-19,31
2,2.18736462765263e-07,3.47527401333648e-07,1.36498662366663e-06,0.0651550940966526,0.567287419902188,-0.355214609437119,1.07753138258731e-08,1.38875062099582e-20,32
2,1.50602336033796e-06,-9.74505200172728e-07,1.07910385323627e-06,0.259987556373553,-0.477580723300099,0.285899771530073,1.11808903349313e-08,1.55154239419914e-20,33
3,2.81707023706498e-07,1.04223090804531e-06,-5.90165843899685e-07,-0.0841019049508783,-0.0123426361307946,-0.0194026678547166,3.65305866065442e-08,1.05572083077057e-18,34
3,-1.29696588823071e-06,1.24082011287349e-06,-5.552674852825e-07,0.00292971347640158,0.0204021658299703,0.153200768211626,3.68978619649573e-08,1.08788442195858e-18,35
2,1.01959632084738e-06,-2.95900306136249e-07,1.51669960142631e-07,-0.270455419522934,-1.69187853330743,-0.554819796407441,1.03966589834885e-08,1.24742912719897e-20,36
3,1.14897835503966e-06,3.32822795466154e-07,-9.42738334409237e-07,-0.127522673965872,-0.141193187180325,0.127102464116423,3.60631192038848e-08,1.0157083309597e-18,37
2,1.35411060707318e-06,-1.41415826050685e-06,6.14782099727304e-07,-0.47440188487433,-0.429315318605817,-0.333597275671027,7.99868150532225e-09,5.68054096266385e-21,38
2,1.45431220887716e-06,7.03437268582896e-07,8.06209251900839e-07,0.421218742246312,0.32316570884592,-0.0352444080089418,9.66858141082053e-09,1.00328139440456e-20,39
2,1.90198299597331e-07,1.06941459412817e-06,1.32112987492505e-06,0.733256677746575,-0.010707774823887,0.0426956352352442,1.09523634092169e-08,1.4583374217411e-20,40
2,5.34784037900988e-07,6.43817574493796e-07,-1.34843534843261e-07,-0.576414900350042,-0.352206884360582,1.29014690644285,9.25553313566425e-09,8.80113744166848e-21,41
2,-1.2803258497032e-06,-9.63054867962314e-07,-2.68607957285889e-07,1.0066094975981,1.13121466822892,-0.365560658289505,1.15402060244504e-08,1.70598484947583e-20,42
2,1.03855418738431e-06,3.160851317595e-07,-2.7601215184606e-07,0.161872795503259,0.566925670518032,-1.41381541354969,1.02576225852415e-08,1.19804913672857e-20,43
3,3.01166511489104e-07,-8.54216350833425e-07,1.38893230455765e-06,-0.0327548874857352,-0.012877503888698,0.0634228887320338,3.50876577038965e-08,9.35496754687238e-19,44
3,-5.77509518011377e-08,-5.83900179378183e-07,1.49578336781554e-06,-0.0688269608712734,0.000224920040493099,-0.08081160735558,3.52673786243154e-08,9.49945508049387e-19,45
3,1.31278745759855e-06,1.43788808036097e-06,6.40129554799138e-07,0.0929969727066514,0.114459783406537,0.134318577747291,3.31174917953557e-08,7.86595512727254e-19,46
3,-1.28713753389737e-06,-5.8071319951235e-07,-8.40294633155724e-07,-0.131829451147662,-0.0241791812817587,0.0803363761434474,3.59896087333954e-08,1.00950977359427e-18,47
